Lease_ID;Building;Address;City;Postal_code;Churned;Lease_Start;Lease_Release;Size;Rent_Begin;Rent_Latest;Rent_Begin_sqm;Rent_Latest_sqm;Floor_level;Construction_year;Rooms;#_Apartments;Lease_Term;Tenure;Tenant1_Age;Tenant2_Age;Tenant3_Age;Tenant1_Gender;Tenant2_Gender;Tenant3_Gender;Tenant_Age(s);Tenant_Gender
176-10-2-4;Møllegade 11-13;Møllegade  11, st. tv.;Aarhus C;8000;1;01/08/2020;31/01/2022;90;152340;154249,68;1693;1714;St;2017;4;17;31/10/2021;14;20;20;;1;1;;20;Female
176-10-2-6;Møllegade 11-13;Møllegade  11, st. tv.;Aarhus C;8000;1;15/02/2022;28/02/2023;90;154200;154200;1713;1713;St;2017;4;17;28/11/2022;9;22;21;;0;0;;22;Male
176-10-2-8;Møllegade 11-13;Møllegade  11, st. tv.;Aarhus C;8000;0;01/03/2023;;90;153000;153000;1700;1700;St;2017;4;17;;8;23;;;1;;;23;Female
176-10-3-2;Møllegade 11-13;Møllegade  11, st. mf.;Aarhus C;8000;1;01/08/2017;31/03/2022;66;97200;100452,72;1473;1522;St;2017;2;17;31/12/2021;52;23;22;;0;1;;23;Both
176-10-3-4;Møllegade 11-13;Møllegade  11, st. mf.;Aarhus C;8000;0;01/04/2022;;66;104400;108576;1582;1645;St;2017;2;17;;19;25;23;;1;0;;24;Both
176-10-4-2;Møllegade 11-13;Møllegade  11, st.  th.;Aarhus C;8000;0;01/08/2017;;73;93600;107971,56;1282;1479;St;2017;2;17;;75;24;;;0;;;24;Male
176-10-5-2;Møllegade 11-13;Møllegade  11, 1. tv.;Aarhus C;8000;1;01/08/2017;30/04/2022;85;118800;122775,48;1398;1444;1;2017;3;17;30/01/2022;53;25;;;1;;;25;Female
176-10-5-4;Møllegade 11-13;Møllegade  11, 1. tv.;Aarhus C;8000;0;01/05/2022;;85;129300;129300;1521;1521;1;2017;3;17;;18;52;53;;1;0;;53;Both
176-10-6-2;Møllegade 11-13;Møllegade  11, 1. mf.;Aarhus C;8000;1;01/08/2017;31/12/2020;66;93600;95534,64;1418;1447;1;2017;2;17;30/09/2020;37;52;;;1;;;52;Female
176-10-6-4;Møllegade 11-13;Møllegade  11, 1. mf.;Aarhus C;8000;1;01/01/2021;30/11/2022;66;98352;102170,4;1490;1548;1;2017;2;17;30/08/2022;19;25;25;;1;0;;25;Both
176-10-6-6;Møllegade 11-13;Møllegade  11, 1. mf.;Aarhus C;8000;0;01/12/2022;;66;106800;106800;1618;1618;1;2017;2;17;;11;20;24;;1;0;;22;Both
176-10-7-2;Møllegade 11-13;Møllegade  11, 1. th.;Aarhus C;8000;1;15/08/2017;30/06/2019;77;115200;116447,28;1496;1512;1;2017;3;17;30/03/2019;19;;;;;;;;
176-10-7-4;Møllegade 11-13;Møllegade  11, 1. th.;Aarhus C;8000;1;01/07/2019;31/05/2021;77;116400;117600;1512;1527;1;2017;3;17;28/02/2021;19;25;;;0;;;25;Male
176-10-7-6;Møllegade 11-13;Møllegade  11, 1. th.;Aarhus C;8000;0;01/05/2021;;77;117600;128278,68;1527;1666;1;2017;3;17;;30;42;;;1;;;42;Female
176-10-8-2;Møllegade 11-13;Møllegade  11, 2. tv.;Aarhus C;8000;1;01/08/2017;31/01/2020;85;120000;122362,2;1412;1440;2;2017;3;17;31/10/2019;26;22;;;0;;;22;Male
176-10-8-4;Møllegade 11-13;Møllegade  11, 2. tv.;Aarhus C;8000;1;01/02/2020;28/02/2021;85;131400;131400;1546;1546;2;2017;3;17;28/11/2020;9;22;23;;1;0;;23;Both
176-10-8-6;Møllegade 11-13;Møllegade  11, 2. tv.;Aarhus C;8000;0;01/03/2021;;85;131400;140753,04;1546;1656;2;2017;3;17;;32;30;26;;0;1;;28;Both
176-10-9-2;Møllegade 11-13;Møllegade  11, 2. mf.;Aarhus C;8000;1;01/08/2017;31/08/2020;66;94800;104400;1436;1582;2;2017;2;17;31/05/2020;33;22;21;;0;1;;22;Both
176-10-9-4;Møllegade 11-13;Møllegade  11, 2. mf.;Aarhus C;8000;0;01/08/2020;;66;104400;117990,96;1582;1788;2;2017;2;17;;39;31;;;0;;;31;Male
176-10-10-2;Møllegade 11-13;Møllegade  11, 2.  th.;Aarhus C;8000;1;01/08/2017;31/07/2018;77;116400;116400;1512;1512;2;2017;3;17;30/04/2018;8;;;;;;;;
176-10-10-4;Møllegade 11-13;Møllegade  11, 2.  th.;Aarhus C;8000;1;01/08/2018;31/01/2019;77;116400;116400;1512;1512;2;2017;3;17;31/10/2018;2;45;;;0;;;45;Male
176-10-10-6;Møllegade 11-13;Møllegade  11, 2.  th.;Aarhus C;8000;1;01/02/2019;30/09/2019;77;116400;116400;1512;1512;2;2017;3;17;30/06/2019;4;43;;;1;;;43;Female
176-10-10-8;Møllegade 11-13;Møllegade  11, 2.  th.;Aarhus C;8000;0;16/09/2019;;77;116400;127415,4;1512;1655;2;2017;3;17;;50;65;;;1;;;65;Female
176-10-11-2;Møllegade 11-13;Møllegade  11, 3. tv.;Aarhus C;8000;1;01/08/2017;30/04/2019;112;148800;150411;1329;1343;3;2017;4;17;30/01/2019;17;31;;;0;;;31;Male
176-10-11-4;Møllegade 11-13;Møllegade  11, 3. tv.;Aarhus C;8000;1;01/05/2019;30/09/2020;112;75000;151200;670;1350;3;2017;4;17;30/06/2020;13;20;21;;0;1;;21;Both
176-10-11-6;Møllegade 11-13;Møllegade  11, 3. tv.;Aarhus C;8000;1;16/07/2020;30/06/2021;112;151200;153600;1350;1371;3;2017;4;17;30/03/2021;8;57;58;;1;0;;58;Both
176-10-11-8;Møllegade 11-13;Møllegade  11, 3. tv.;Aarhus C;8000;0;01/06/2021;;112;153600;168465,6;1371;1504;3;2017;4;17;;29;31;32;;0;1;;32;Both
176-10-12-2;Møllegade 11-13;Møllegade  11, 3. th.;Aarhus C;8000;1;01/08/2017;31/07/2019;108;148800;150411;1378;1393;3;2017;4;17;30/04/2019;20;28;;;0;;;28;Male
176-10-12-4;Møllegade 11-13;Møllegade  11, 3. th.;Aarhus C;8000;1;01/08/2019;31/05/2021;108;150411;150556,2;1393;1394;3;2017;4;17;28/02/2021;18;36;33;;0;1;;35;Both
176-10-12-6;Møllegade 11-13;Møllegade  11, 3. th.;Aarhus C;8000;0;01/06/2021;;108;153600;168465,6;1422;1560;3;2017;4;17;;29;42;;;0;;;42;Male
176-10-13-2;Møllegade 11-13;Møllegade  11, 4.;Aarhus C;8000;1;01/09/2017;30/11/2018;95;120000;150000;1263;1579;4;2017;3;17;30/08/2018;11;;;;;;;;
176-10-13-4;Møllegade 11-13;Møllegade  11, 4.;Aarhus C;8000;1;01/11/2018;31/08/2020;95;150000;159000;1579;1674;4;2017;3;17;31/05/2020;18;28;28;;1;0;;28;Both
176-10-13-6;Møllegade 11-13;Møllegade  11, 4.;Aarhus C;8000;0;01/07/2020;;95;75000;75649,68;789;796;4;2017;3;17;;40;21;22;;0;1;;22;Both
176-10-14-2;Møllegade 11-13;Møllegade  13, st.;Aarhus C;8000;1;01/08/2017;30/11/2019;106;111600;113796,84;1053;1074;st;2017;4;17;30/08/2019;24;21;;;1;;;21;Female
176-10-14-4;Møllegade 11-13;Møllegade  13, st.;Aarhus C;8000;1;01/12/2019;30/06/2023;106;114000;121311,84;1075;1144;st;2017;4;17;30/03/2023;39;24;24;;0;1;;24;Both
176-10-14-6;Møllegade 11-13;Møllegade  13, st.;Aarhus C;8000;0;01/07/2023;;106;132000;132000;1245;1245;st;2017;4;17;;4;25;27;;1;0;;26;Both
176-10-15-2;Møllegade 11-13;Møllegade  13, 1.;Aarhus C;8000;1;01/08/2017;30/06/2018;76;111600;112800;1468;1484;1;2017;2;17;30/03/2018;7;;;;;;;;
176-10-15-4;Møllegade 11-13;Møllegade  13, 1.;Aarhus C;8000;1;16/05/2018;30/04/2019;76;112800;112800;1484;1484;1;2017;2;17;30/01/2019;8;24;;;1;;;24;Female
176-10-15-6;Møllegade 11-13;Møllegade  13, 1.;Aarhus C;8000;1;01/05/2019;30/06/2020;76;112800;113892;1484;1499;1;2017;2;17;30/03/2020;10;23;20;;0;1;;22;Both
176-10-15-8;Møllegade 11-13;Møllegade  13, 1.;Aarhus C;8000;1;01/07/2020;30/09/2022;76;114000;122448,48;1500;1611;1;2017;2;17;30/06/2022;23;29;;;1;;;29;Female
